student_id,degree,concentration,requirement,course_code,need_status,prereq_ready,missing_prerequisites,readiness_reason
U00000093,TAR,TDAT,Theatre Hist/Theory Elective,THE4930,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Contemporary Performance Theory,THE4562,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Acting I,TPP2110,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Upper Level Practicum,TPA4293,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Upper Level Practicum,TPP4193,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Drafting and CAD,TPA3208,missing,yes,,all prerequisites are complete or in progress
U00000093,TAR,TDAT,Theatre Technology,TPA3223C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Theatre Technology,TPA231C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Theatre Technology,TPA3289C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Theatre Design,TPA4011C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Theatre Design,TPA4013C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Theatre Design,TPA4045C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Portfolio,TPA4993C,missing,yes,,no prerequisites listed
U00000093,TAR,TDAT,Advanced Design Practicum,TPA4298,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Contemporary Performance Theory,THE4562,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Technical Theatre Practicum I,TPA2290,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Lower Level Practicum,TPA2290,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Lower Level Practicum,TPP2190,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Upper Level Practicum,TPA4293,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Upper Level Practicum,TPP4193,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP3155,missing,yes,,all prerequisites are complete or in progress
U00000095,TAR,TAA,Performance Elective ,TPP4180,missing,no,TPP3155,one or more prerequisites are missing
U00000095,TAR,TAA,Performance Elective ,TPP3510,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP3790,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP4235,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP3230,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP3251C,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP3252C,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP3580,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP4221,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP310,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP4600,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP4920,missing,yes,,no prerequisites listed
U00000095,TAR,TAA,Performance Elective ,TPP4923,missing,yes,,no prerequisites listed
U00000096,TAR,TAP,Ensemble Studio,TPP4235,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Script Analysis,THE2305,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre History Elective,THE3110,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre History Elective,THE3111,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Lit Elective,THE4330,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Lit Elective,THE4401,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Lit Elective,THE4434,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Lit Elective,THE4480,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Hist/Theory Elective,THE3110,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Hist/Theory Elective,THE3111,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Hist/Theory Elective,THE4264,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Hist/Theory Elective,THE4283,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Hist/Theory Elective,THE4574,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Theatre Hist/Theory Elective,THE4930,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Contemporary Performance Theory,THE4562,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Introduction to Entertainment Design,TPA3007C,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Technical Theatre Practicum I,TPA2290,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Lower Level Practicum,TPA2290,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Lower Level Practicum,TPP2190,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Upper Level Practicum,TPA4293,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Upper Level Practicum,TPP4193,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Movement for Actors,TPP3510,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Voice for Actors,TPP3790,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Acting II,TPP3155,missing,no,THE2305,one or more prerequisites are missing
U00000097,TAR,TAP,Acting III,TPP4180,missing,no,TPP3155,one or more prerequisites are missing
U00000097,TAR,TAP,Ensemble Studio,TPP4235,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP3230,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP3251C,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP3252C,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP3580,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP4221,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP310,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP4600,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP4920,missing,yes,,no prerequisites listed
U00000097,TAR,TAP,Performance Electives,TPP4923,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Contemporary Performance Theory,THE4562,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Drafting and CAD,TPA3208,missing,yes,,all prerequisites are complete or in progress
U00000100,TAR,TDAT,Theatre Technology,TPA3223C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Theatre Technology,TPA231C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Theatre Technology,TPA3289C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Theatre Design,TPA4011C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Theatre Design,TPA4013C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Theatre Design,TPA4045C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Portfolio,TPA4993C,missing,yes,,no prerequisites listed
U00000100,TAR,TDAT,Advanced Design Practicum,TPA4298,missing,yes,,no prerequisites listed
